2012,1,1,0,12,20,0.056182,176.6,22.19,6.302
2012,1,1,0,42,20,0.033178,135.71,22.18,6.322
2012,1,1,1,12,20,0.04401,156.69,22.17,6.329
2012,1,1,1,42,20,0.036208,156.68,22.17,6.284
2012,1,1,2,12,20,0.045684,208.67,22.17,6.259
2012,1,1,2,42,20,0.022309,210.78,22.17,6.199
2012,1,1,3,12,20,0.010164,259.7,22.17,6.126
2012,1,1,3,42,20,0.027518,313.93,22.17,6.06
2012,1,1,4,12,20,0.012775,155.62,22.17,6.017
2012,1,1,4,42,20,0.0146,142.84,22.17,5.934
2012,1,1,5,12,20,0.0089858,101.08,22.18,5.829
2012,1,1,5,42,20,0.035739,192.44,22.19,5.723
2012,1,1,6,12,20,0.023244,167.58,22.19,5.666
2012,1,1,6,42,20,0.011851,206.57,22.2,5.63
2012,1,1,7,12,20,0.026257,238.55,22.19,5.649
2012,1,1,7,42,20,0.023688,225.17,22.19,5.693
2012,1,1,8,12,20,0.031407,250.47,22.18,5.728
2012,1,1,8,42,20,0.04213,235.93,22.18,5.777
2012,1,1,9,12,20,0.020925,300.12,22.18,5.824
2012,1,1,9,42,20,0.014401,270.8,22.17,5.878
2012,1,1,10,12,20,0.029912,265.47,22.17,5.954
2012,1,1,10,42,20,0.03957,248.15,22.18,6.029
2012,1,1,11,12,20,0.040266,248.64,22.17,6.129
2012,1,1,11,42,20,0.013276,176.4,22.18,6.184
2012,1,1,12,12,20,0.020504,147.28,22.19,6.209
2012,1,1,12,42,20,0.010194,171.54,22.19,6.225
2012,1,1,13,12,20,0.017596,95.981,22.2,6.201
2012,1,1,13,42,20,0.031319,176.19,22.2,6.202
2012,1,1,14,12,20,0.029595,117.5,22.2,6.165
2012,1,1,14,42,20,0.029914,88.955,22.21,6.123
2012,1,1,15,12,20,0.021966,127.77,22.22,6.069
2012,1,1,15,42,20,0.023865,296.96,22.22,5.994
2012,1,1,16,12,20,0.0086478,257.86,22.22,5.922
2012,1,1,16,42,20,0.026324,183.56,22.22,5.821
2012,1,1,17,12,20,0.030152,154.88,22.21,5.729
2012,1,1,17,42,20,0.015156,221.79,22.22,5.663
2012,1,1,18,12,20,0.03091,223.56,22.21,5.618
2012,1,1,18,42,20,0.026431,206.27,22.2,5.557
2012,1,1,19,12,20,0.015077,342.77,22.2,5.503
2012,1,1,19,42,20,0.05063,278.56,22.19,5.48
2012,1,1,20,12,20,0.021465,336.38,22.19,5.491
2012,1,1,20,42,20,0.016499,331.26,22.2,5.543
2012,1,1,21,12,20,0.039417,229.11,22.21,5.626
2012,1,1,21,42,20,0.01941,195.54,22.2,5.72
2012,1,1,22,12,20,0.045057,229.77,22.21,5.802
2012,1,1,22,42,20,0.012669,184.11,22.21,5.887
2012,1,1,23,12,20,0.029174,208.88,22.21,5.994
2012,1,1,23,42,20,0.039758,193.45,22.22,6.102
2012,1,2,0,12,20,0.031752,166.18,22.22,6.147
2012,1,2,0,42,20,0.022292,244.78,22.22,6.201
2012,1,2,1,12,20,0.02713,164.68,22.22,6.248
2012,1,2,1,42,20,0.034321,185.43,22.21,6.285
2012,1,2,2,12,20,0.037737,161.32,22.21,6.274
2012,1,2,2,42,20,0.025344,209.77,22.22,6.258
2012,1,2,3,12,20,0.032865,162.44,22.22,6.198
2012,1,2,3,42,20,0.030612,125.25,22.22,6.14
2012,1,2,4,12,20,0.016073,128.47,22.21,6.082
2012,1,2,4,42,20,0.0277,202.09,22.21,6.047
2012,1,2,5,12,20,0.017309,113.2,22.2,5.95
2012,1,2,5,42,20,0.018382,168.3,22.21,5.877
2012,1,2,6,12,20,0.022827,155.78,22.22,5.796
2012,1,2,6,42,20,0.042453,175.14,22.21,5.711
2012,1,2,7,12,20,0.028052,160.85,22.18,5.651
2012,1,2,7,42,20,0.01063,184.32,22.15,5.623
2012,1,2,8,12,20,0.0113,216.36,22.12,5.646
2012,1,2,8,42,20,0.01796,240.29,22.12,5.684
2012,1,2,9,12,20,0.012454,214.2,22.12,5.73
2012,1,2,9,42,20,0.0093265,169.89,22.13,5.802
2012,1,2,10,12,20,0.022246,28.031,22.13,5.829
2012,1,2,10,42,20,0.030237,55.163,22.13,5.863
2012,1,2,11,12,20,0.01549,333.13,22.13,5.918
2012,1,2,11,42,20,0.020252,129.32,22.13,6.022
2012,1,2,12,12,20,0.10169,147.92,22.13,6.11
2012,1,2,12,42,20,0.073657,134.91,22.12,6.164
2012,1,2,13,12,20,0.066318,124.61,22.11,6.14
2012,1,2,13,42,20,0.11393,143.15,22.12,6.138
2012,1,2,14,12,20,0.1433,147.85,22.13,6.156
2012,1,2,14,42,20,0.13701,138.8,22.14,6.195
2012,1,2,15,12,20,0.15473,150.69,22.13,6.171
2012,1,2,15,42,20,0.095344,134.58,22.14,6.097
2012,1,2,16,12,20,0.1226,133.73,22.14,6.042
2012,1,2,16,42,20,0.059532,137.79,22.13,5.953
2012,1,2,17,12,20,0.081424,163.33,22.1,5.907
2012,1,2,17,42,20,0.049974,109.56,22.08,5.8
2012,1,2,18,12,20,0.10315,150.14,22.07,5.725
2012,1,2,18,42,20,0.054346,160.35,22.05,5.655
2012,1,2,19,12,20,0.091539,168.02,22.01,5.643
2012,1,2,19,42,20,0.084575,156.74,21.96,5.573
2012,1,2,20,12,20,0.066246,157.27,21.92,5.515
2012,1,2,20,42,20,0.035497,114.11,21.88,5.455
2012,1,2,21,12,20,0.072963,157.69,21.86,5.563
2012,1,2,21,42,20,0.072839,181.36,21.82,5.681
2012,1,2,22,12,20,0.035377,121.44,21.65,5.754
2012,1,2,22,42,20,0.0099826,142.4,21.64,5.798
2012,1,2,23,12,20,0.057875,156.09,21.56,5.886
2012,1,2,23,42,20,0.068241,154,21.5,5.997
2012,1,3,0,12,20,0.086809,165.6,21.5,6.092
2012,1,3,0,42,20,0.041876,149.51,21.36,6.173
2012,1,3,1,12,20,0.11742,179.35,21.34,6.247
2012,1,3,1,42,20,0.068144,136.59,21.36,6.279
2012,1,3,2,12,20,0.040886,127.55,21.28,6.322
2012,1,3,2,42,20,0.11241,171.77,21.36,6.355
2012,1,3,3,12,20,0.10636,176.43,21.31,6.389
2012,1,3,3,42,20,0.12102,157.74,21.12,6.335
2012,1,3,4,12,20,0.095585,74.631,21.12,6.234
2012,1,3,4,42,20,0.078374,153.41,21.16,6.244
2012,1,3,5,12,20,0.16149,170.9,21.07,6.313
2012,1,3,5,42,20,0.21803,156.86,20.91,6.225
2012,1,3,6,12,20,0.18782,107.99,21.04,5.963
2012,1,3,6,42,20,0.2583,152.53,20.93,5.934
2012,1,3,7,12,20,0.26013,143.43,20.86,5.929
2012,1,3,7,42,20,0.33432,153.88,20.67,5.994
2012,1,3,8,12,20,0.3038,130.92,20.61,5.814
2012,1,3,8,42,20,0.34193,140.78,20.5,5.758
2012,1,3,9,12,20,0.3481,136.59,20.4,5.807
2012,1,3,9,42,20,0.3208,133.19,20.35,5.804
2012,1,3,10,12,20,0.39409,145.7,20.28,5.938
2012,1,3,10,42,20,0.35191,137.98,20.14,5.962
2012,1,3,11,12,20,0.31713,132.6,20.11,5.972
2012,1,3,11,42,20,0.33397,138.05,20.22,6.039
2012,1,3,12,12,20,0.29672,127.04,20.37,6.049
2012,1,3,12,42,20,0.40862,148.39,20.43,6.198
2012,1,3,13,12,20,0.36735,146.22,20.49,6.256
2012,1,3,13,42,20,0.35599,145.92,20.48,6.241
2012,1,3,14,12,20,0.34372,143.37,20.27,6.284
2012,1,3,14,42,20,0.36841,146.25,20.28,6.352
2012,1,3,15,12,20,0.42485,151.81,20.25,6.361
2012,1,3,15,42,20,0.3528,147.56,20.24,6.333
2012,1,3,16,12,20,0.36297,145.53,20.22,6.349
2012,1,3,16,42,20,0.28677,143.52,20.23,6.286
2012,1,3,17,12,20,0.26813,139.05,20.11,6.207
2012,1,3,17,42,20,0.23301,159.61,20.14,6.153
2012,1,3,18,12,20,0.19294,134.34,20.01,6.008
2012,1,3,18,42,20,0.23884,161.47,19.85,5.966
2012,1,3,19,12,20,0.24359,162.61,19.77,5.874
2012,1,3,19,42,20,0.20094,155.55,19.62,5.832
2012,1,3,20,12,20,0.10399,142.23,19.73,5.747
2012,1,3,20,42,20,0.15369,147.97,19.72,5.701
2012,1,3,21,12,20,0.14673,136.26,19.64,5.699
2012,1,3,21,42,20,0.15172,144.17,19.49,5.761
2012,1,3,22,12,20,0.14543,139.64,19.55,5.784
2012,1,3,22,42,20,0.13023,123.61,19.53,5.864
2012,1,3,23,12,20,0.11538,132.41,19.54,5.894
2012,1,3,23,42,20,0.22477,157.89,19.61,6.054
2012,1,4,0,12,20,0.20439,149.77,19.58,6.123
2012,1,4,0,42,20,0.19142,150.19,19.55,6.233
2012,1,4,1,12,20,0.19852,145.92,19.64,6.333
2012,1,4,1,42,20,0.28461,159.88,19.58,6.384
2012,1,4,2,12,20,0.28722,156.88,19.58,6.456
2012,1,4,2,42,20,0.22929,141.42,19.54,6.477
2012,1,4,3,12,20,0.24263,153.59,19.52,6.575
2012,1,4,3,42,20,0.22651,136.5,19.47,6.563
2012,1,4,4,12,20,0.24541,142.53,19.42,6.571
2012,1,4,4,42,20,0.25485,151.48,19.47,6.564
2012,1,4,5,12,20,0.22579,145.99,19.39,6.474
2012,1,4,5,42,20,0.23537,155.99,19.31,6.465
2012,1,4,6,12,20,0.29917,155.64,19.24,6.371
