2015,1,1,0,0,0,0.047978,137.34,22.66,7.378,269,4.5,-0.4,-6.57
2015,1,1,0,30,0,0.053337,168.36,22.66,7.515,269,4.4,-0.4,-6.57
2015,1,1,1,0,0,0.06573,137.05,22.6,7.662,269,4.4,-0.4,-6.57
2015,1,1,1,30,0,0.080101,154.67,22.45,7.788,269,4.4,-0.4,-6.57
2015,1,1,2,0,0,0.071858,179.64,22.56,7.914,268.9,4.4,-0.4,-6.57
2015,1,1,2,30,0,0.079076,173.41,22.6,8.068,269,4.5,-0.4,-6.57
2015,1,1,3,0,0,0.10531,152.28,22.59,8.195,269.1,4.5,-0.4,-6.57
2015,1,1,3,30,0,0.11905,180.3,22.55,8.292,268.9,4.4,-0.4,-6.57
2015,1,1,4,0,0,0.11377,166.7,22.56,8.348,269,4.4,-0.4,-6.57
2015,1,1,4,30,0,0.1401,165.81,22.67,8.409,268.9,4.4,-0.4,-6.57
2015,1,1,5,0,0,0.14923,166.31,22.7,8.379,268.9,4.4,-0.4,-6.57
2015,1,1,5,30,0,0.11787,153.1,22.66,8.3,268.9,4.4,-0.5,-6.57
2015,1,1,6,0,0,0.15223,163.77,22.61,8.236,269.1,4.4,-0.4,-6.57
2015,1,1,6,30,0,0.0965,146.33,22.62,8.154,268.9,4.4,-0.4,-6.57
2015,1,1,7,0,0,0.10051,161.45,22.65,8.055,268.9,4.4,-0.4,-6.57
2015,1,1,7,30,0,0.10796,158.58,22.64,7.947,269.1,4.4,-0.4,-6.57
2015,1,1,8,0,0,0.074632,151.39,22.63,7.822,269.1,4.4,-0.4,-6.57
2015,1,1,8,30,0,0.081699,156.45,22.56,7.697,268.9,4.5,-0.4,-6.57
2015,1,1,9,0,0,0.025675,157.01,22.39,7.54,269,4.4,-0.4,-6.57
2015,1,1,9,30,0,0.012944,108.46,22.32,7.42,268.9,4.4,-0.4,-6.57
2015,1,1,10,0,0,0.037002,187.09,22.36,7.377,268.7,4.4,-0.4,-6.57
2015,1,1,10,30,0,0.015794,89.295,22.49,7.32,268.9,4.4,-0.4,-6.57
2015,1,1,11,0,0,0.02387,330.66,22.59,7.321,269,4.4,-0.4,-6.57
2015,1,1,11,30,0,0.012134,292.52,22.7,7.332,269,4.4,-0.4,-6.57
2015,1,1,12,0,0,0.003283,72.608,22.75,7.362,269,4.5,-0.4,-6.57
2015,1,1,12,30,0,0.014181,253.02,22.77,7.372,268.9,4.4,-0.4,-6.57
2015,1,1,13,0,0,0.026804,197.32,22.79,7.469,269,4.4,-0.4,-6.57
2015,1,1,13,30,0,0.04276,335.61,22.81,7.541,269.1,4.4,-0.4,-6.57
2015,1,1,14,0,0,0.017385,39.041,22.79,7.637,269,4.5,-0.4,-6.57
2015,1,1,14,30,0,0.068471,149.09,22.77,7.74,269,4.4,-0.4,-6.57
2015,1,1,15,0,0,0.029078,161.47,22.77,7.84,269.1,4.5,-0.4,-6.57
2015,1,1,15,30,0,0.041858,181.09,22.77,7.965,269,4.4,-0.4,-6.57
2015,1,1,16,0,0,0.037802,239.09,22.43,8.023,269,4.4,-0.4,-6.57
2015,1,1,16,30,0,0.01378,154.42,22.33,8.041,269,4.4,-0.4,-6.57
2015,1,1,17,0,0,0.064584,141.15,22.32,8.053,269,4.4,-0.4,-6.57
2015,1,1,17,30,0,0.031157,122.59,22.37,8.035,268.9,4.4,-0.4,-6.57
2015,1,1,18,0,0,0.028599,55.824,22.54,8.001,269,4.5,-0.4,-6.57
2015,1,1,18,30,0,0.050492,2.0262,22.68,7.912,269.1,4.4,-0.4,-6.57
2015,1,1,19,0,0,0.043641,344.12,22.59,7.781,269,4.4,-0.4,-6.57
2015,1,1,19,30,0,0.050148,356.23,22.5,7.648,269,4.4,-0.4,-6.57
2015,1,1,20,0,0,0.072205,353.5,22.37,7.528,268.9,4.4,-0.4,-6.57
2015,1,1,20,30,0,0.059987,317.97,22.44,7.386,269.1,4.4,-0.4,-6.57
2015,1,1,21,0,0,0.093211,206.43,22.27,7.266,269.1,4.4,-0.4,-6.57
2015,1,1,21,30,0,0.10829,171.04,22.25,7.175,269,4.4,-0.4,-6.57
2015,1,1,22,0,0,0.11188,180.93,22.29,7.069,268.9,4.4,-0.4,-6.57
2015,1,1,22,30,0,0.11964,176.14,22.22,7.041,269,4.4,-0.4,-6.57
2015,1,1,23,0,0,0.10138,172.49,22.26,7.024,268.9,4.4,-0.4,-6.57
2015,1,1,23,30,0,0.11168,178.85,22.31,7.039,268.9,4.4,-0.4,-6.57
2015,1,2,0,0,0,0.17481,166.96,22.35,7.093,268.9,4.4,-0.4,-6.57
2015,1,2,0,30,0,0.1666,169.59,22.37,7.192,269,4.5,-0.4,-6.57
2015,1,2,1,0,0,0.19707,177.62,22.39,7.317,268.9,4.4,-0.4,-6.57
2015,1,2,1,30,0,0.15107,168.97,22.41,7.456,268.9,4.4,-0.4,-6.57
2015,1,2,2,0,0,0.15175,169.85,22.42,7.61,268.9,4.4,-0.4,-6.57
2015,1,2,2,30,0,0.15232,163.37,22.44,7.733,269.1,4.4,-0.4,-6.57
2015,1,2,3,0,0,0.16335,173.84,22.45,7.883,269,4.4,-0.4,-6.57
2015,1,2,3,30,0,0.19531,163.99,22.48,8.045,268.9,4.4,-0.4,-6.57
2015,1,2,4,0,0,0.18335,165.14,22.47,8.167,268.9,4.4,-0.4,-6.57
2015,1,2,4,30,0,0.1866,172.09,22.49,8.217,269,4.4,-0.4,-6.57
2015,1,2,5,0,0,0.18984,168.36,22.5,8.3,269,4.4,-0.4,-6.57
2015,1,2,5,30,0,0.1984,167.34,22.51,8.356,269,4.4,-0.4,-6.57
2015,1,2,6,0,0,0.14311,160.3,22.54,8.307,269,4.4,-0.4,-6.57
2015,1,2,6,30,0,0.14784,162.2,22.58,8.237,268.9,4.4,-0.4,-6.57
2015,1,2,7,0,0,0.15266,159.28,22.58,8.125,268.9,4.4,-0.4,-6.57
2015,1,2,7,30,0,0.13092,155.11,22.57,8.072,268.9,4.4,-0.4,-6.57
2015,1,2,8,0,0,0.10704,159.53,22.56,7.955,269.1,4.4,-0.4,-6.57
2015,1,2,8,30,0,0.10355,148.63,22.55,7.854,268.9,4.5,-0.4,-6.57
2015,1,2,9,0,0,0.055342,168.68,22.5,7.695,268.9,4.4,-0.4,-6.57
2015,1,2,9,30,0,0.063092,145.64,22.51,7.557,268.9,4.4,-0.4,-6.57
2015,1,2,10,0,0,0.10121,150.68,22.5,7.401,268.6,4.4,-0.4,-6.57
2015,1,2,10,30,0,0.045025,166.66,22.49,7.282,268.9,4.4,-0.4,-6.57
2015,1,2,11,0,0,0.039295,153.69,22.49,7.196,268.9,4.4,-0.4,-6.57
2015,1,2,11,30,0,0.040438,157.47,22.49,7.205,269,4.4,-0.4,-6.57
2015,1,2,12,0,0,0.041773,144.48,22.51,7.177,269,4.4,-0.4,-6.57
2015,1,2,12,30,0,0.074282,150.88,22.54,7.177,269,4.4,-0.4,-6.57
2015,1,2,13,0,0,0.078418,159.24,22.55,7.23,268.9,4.4,-0.4,-6.57
2015,1,2,13,30,0,0.080654,167.01,22.57,7.291,269,4.4,-0.4,-6.57
2015,1,2,14,0,0,0.073685,167.56,22.59,7.36,269.2,4.4,-0.4,-6.57
2015,1,2,14,30,0,0.093053,176.67,22.59,7.478,269.1,4.4,-0.4,-6.57
2015,1,2,15,0,0,0.073333,186.57,22.6,7.596,269.2,4.4,-0.4,-6.57
2015,1,2,15,30,0,0.05837,172.69,22.61,7.736,269.1,4.4,-0.4,-6.57
2015,1,2,16,0,0,0.098815,171.31,22.59,7.822,269.1,4.4,-0.4,-6.57
2015,1,2,16,30,0,0.098627,170.28,22.59,7.927,268.9,4.4,-0.4,-6.57
2015,1,2,17,0,0,0.071275,147.07,22.59,8.007,269,4.4,-0.4,-6.57
2015,1,2,17,30,0,0.13949,166.88,22.57,8.027,269,4.4,-0.4,-6.57
2015,1,2,18,0,0,0.10065,158.73,22.59,8.001,268.9,4.4,-0.4,-6.57
2015,1,2,18,30,0,0.1233,162.98,22.59,7.949,268.8,4.4,-0.4,-6.57
2015,1,2,19,0,0,0.055771,164.45,22.57,7.885,268.9,4.4,-0.4,-6.57
2015,1,2,19,30,0,0.037503,156.13,22.56,7.83,269,4.4,-0.4,-6.57
2015,1,2,20,0,0,0.019607,131.88,22.55,7.75,268.9,4.4,-0.4,-6.57
2015,1,2,20,30,0,0.042902,167.99,22.55,7.592,269,4.4,-0.5,-6.57
2015,1,2,21,0,0,0.042908,177.18,22.54,7.43,269.1,4.4,-0.4,-6.57
2015,1,2,21,30,0,0.051903,178.08,22.55,7.287,268.9,4.4,-0.4,-6.57
2015,1,2,22,0,0,0.045304,219.56,22.52,7.164,268.9,4.4,-0.4,-6.57
2015,1,2,22,30,0,0.046,186.57,22.52,7.06,269,4.4,-0.4,-6.57
2015,1,2,23,0,0,0.013876,210.67,22.51,7.016,268.9,4.4,-0.4,-6.57
2015,1,2,23,30,0,0.044728,236.71,22.52,6.982,268.9,4.4,-0.4,-6.57
2015,1,3,0,0,0,0.028894,175.26,22.53,6.988,269,4.5,-0.4,-6.57
2015,1,3,0,30,0,0.0026667,276.57,22.58,7.048,268.9,4.4,-0.4,-6.57
2015,1,3,1,0,0,0.002357,268.44,22.59,7.112,268.9,4.4,-0.4,-6.57
2015,1,3,1,30,0,0.031603,238.85,22.59,7.224,268.9,4.4,-0.4,-6.57
2015,1,3,2,0,0,0.011968,289.45,22.61,7.359,268.9,4.4,-0.4,-6.57
2015,1,3,2,30,0,0.01961,218.37,22.63,7.474,269,4.5,-0.4,-6.57
2015,1,3,3,0,0,0.04285,290.07,22.63,7.645,269,4.4,-0.4,-6.57
2015,1,3,3,30,0,0.07398,199.85,22.66,7.781,269,4.4,-0.4,-6.57
2015,1,3,4,0,0,0.030229,137.99,22.64,7.936,268.9,4.4,-0.4,-6.57
2015,1,3,4,30,0,0.040169,177.5,22.65,8.094,268.9,4.4,-0.4,-6.57
