1998,1,1,0,0,0,1.232,5.1,17
1998,1,1,3,0,0,1.231,5.3,17
1998,1,1,6,0,0,1.403,5.3,73
1998,1,1,9,0,0,1.118,4.3,71
1998,1,1,12,0,0,1.237,4.6,37
1998,1,1,15,0,0,1.124,4.9,67
1998,1,1,18,0,0,1.14,4.9,61
1998,1,1,21,0,0,1.143,4.9,78
1998,1,2,0,0,0,1.222,5.3,68
1998,1,2,3,0,0,1.247,5.1,70
1998,1,2,6,0,0,1.216,6.7,59
1998,1,2,9,0,0,1.216,6.7,46
1998,1,2,12,0,0,1.334,6.7,76
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998,1,2,18,0,0,1.403,6.7,71
1998,1,2,21,0,0,1.384,6.1,69
1998,1,3,0,0,0,1.491,6.4,72
1998,1,3,3,0,0,1.212,5.8,77
1998,1,3,6,0,0,1.363,6.7,73
1998,1,3,9,0,0,1.35,6.7,69
1998,1,3,12,0,0,1.308,7.5,65
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998,1,3,18,0,0,1.31,8,79
1998,1,3,21,0,0,1.423,8,84
1998,1,4,0,0,0,1.328,8,72
1998,1,4,3,0,0,1.317,7.5,76
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998,1,4,9,0,0,1.277,9.1,82
1998,1,4,12,0,0,1.395,5.6,81
1998,1,4,15,0,0,1.35,8.5,78
1998,1,4,18,0,0,1.22,9.1,81
1998,1,4,21,0,0,1.393,8.5,81
1998,1,5,0,0,0,1.486,5.8,73
1998,1,5,3,0,0,1.184,5.6,82
1998,1,5,6,0,0,1.344,5.8,80
1998,1,5,9,0,0,1.265,6.1,70
1998,1,5,12,0,0,1.363,9.8,86
1998,1,5,15,0,0,1.396,9.1,74
1998,1,5,18,0,0,0.967,6.7,64
1998,1,5,21,0,0,1.062,9.8,79
1998,1,6,0,0,0,1.136,9.1,79
1998,1,6,3,0,0,1.119,9.8,97
1998,1,6,6,0,0,1.063,9.8,83
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998,1,6,15,0,0,1.213,9.8,78
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998,1,6,21,0,0,1.009,9.8,77
1998,1,7,0,0,0,1.125,9.1,67
1998,1,7,3,0,0,1.334,9.8,86
1998,1,7,6,0,0,1.287,7.1,81
1998,1,7,9,0,0,1.26,5.6,104
1998,1,7,12,0,0,1.3,9.8,120
1998,1,7,15,0,0,1.194,9.1,80
1998,1,7,18,0,0,1.071,9.8,89
1998,1,7,21,0,0,1.126,9.8,73
1998,1,8,0,0,0,1.152,9.1,75
1998,1,8,3,0,0,1.205,5.6,104
1998,1,8,6,0,0,1.129,5.6,111
1998,1,8,9,0,0,0.854,9.8,78
1998,1,8,12,0,0,0.961,9.1,68
1998,1,8,15,0,0,1.029,9.8,81
1998,1,8,18,0,0,0.871,9.8,86
1998,1,8,21,0,0,0.82,9.1,79
1998,1,9,0,0,0,0.862,9.1,79
1998,1,9,3,0,0,0.877,9.8,79
1998,1,9,6,0,0,0.822,9.8,79
1998,1,9,9,0,0,0.658,9.1,73
1998,1,9,12,0,0,0.702,8,87
1998,1,9,15,0,0,0.595,7.5,82
1998,1,9,18,0,0,0.596,8,83
1998,1,9,21,0,0,0.537,8.5,79
1998,1,10,0,0,0,0.794,8.5,74
1998,1,10,3,0,0,0.665,8.5,88
1998,1,10,6,0,0,0.671,9.1,66
1998,1,10,9,0,0,0.685,9.1,74
1998,1,10,12,0,0,0.647,8.5,84
1998,1,10,15,0,0,0.708,9.1,84
