2000,1,1,0,0,0,0.395,9.8,79
2000,1,1,3,0,0,0.396,9.8,102
2000,1,1,6,0,0,0.369,9.1,71
2000,1,1,9,0,0,0.339,9.8,79
2000,1,1,12,0,0,0.408,9.1,102
2000,1,1,15,0,0,0.435,9.8,77
2000,1,1,18,0,0,0.513,9.8,127
2000,1,1,21,0,0,0.473,9.1,78
2000,1,2,0,0,0,0.439,9.1,73
2000,1,2,3,0,0,0.497,9.8,105
2000,1,2,6,0,0,0.397,10.7,122
2000,1,2,9,0,0,0.399,9.8,92
2000,1,2,12,0,0,0.391,9.8,109
2000,1,2,15,0,0,0.403,9.1,73
2000,1,2,18,0,0,0.482,9.1,67
2000,1,2,21,0,0,0.424,9.1,98
2000,1,3,0,0,0,0.482,9.8,83
2000,1,3,3,0,0,0.498,9.8,86
2000,1,3,6,0,0,0.515,9.8,99
2000,1,3,9,0,0,0.61,9.8,82
2000,1,3,12,0,0,0.648,9.8,73
2000,1,3,15,0,0,0.828,4.3,115
2000,1,3,18,0,0,0.798,4.6,100
2000,1,3,21,0,0,0.762,9.1,86
2000,1,4,0,0,0,0.7,9.8,98
2000,1,4,3,0,0,0.688,9.1,65
2000,1,4,6,0,0,0.719,9.1,92
2000,1,4,9,0,0,0.737,9.8,87
2000,1,4,12,0,0,0.72,9.8,73
2000,1,4,15,0,0,0.667,9.1,96
2000,1,4,18,0,0,0.681,9.8,76
2000,1,4,21,0,0,0.64,9.1,101
2000,1,5,0,0,0,0.655,8.5,79
2000,1,5,3,0,0,0.585,9.1,78
2000,1,5,6,0,0,0.6,9.1,93
2000,1,5,9,0,0,0.736,4.4,99
2000,1,5,12,0,0,1.076,4.4,52
2000,1,5,15,0,0,1.25,4.3,15
2000,1,5,18,0,0,1.129,4.9,20
2000,1,5,21,0,0,0.947,9.1,124
2000,1,6,0,0,0,1.037,8.5,77
2000,1,6,3,0,0,1.106,8,65
2000,1,6,6,0,0,1.02,4.4,59
2000,1,6,9,0,0,1.083,4.6,81
2000,1,6,12,0,0,1.129,4.4,81
2000,1,6,15,0,0,1.11,5.6,73
2000,1,6,18,0,0,1.229,4.7,76
2000,1,6,21,0,0,1.319,5.8,68
2000,1,7,0,0,0,1.218,6.4,76
2000,1,7,3,0,0,1.119,5.8,74
2000,1,7,6,0,0,1.035,6.1,58
2000,1,7,9,0,0,1.106,9.1,65
2000,1,7,12,0,0,0.924,9.1,67
2000,1,7,15,0,0,0.932,9.1,62
2000,1,7,18,0,0,0.864,8.5,80
2000,1,7,21,0,0,0.859,9.1,72
2000,1,8,0,0,0,0.847,8,73
2000,1,8,3,0,0,0.872,8.5,69
2000,1,8,6,0,0,0.781,7.5,75
2000,1,8,9,0,0,0.819,8.5,73
2000,1,8,12,0,0,0.886,8.5,105
2000,1,8,15,0,0,0.704,9.8,97
2000,1,8,18,0,0,0.782,8.5,125
2000,1,8,21,0,0,0.741,8,66
2000,1,9,0,0,0,0.756,9.1,84
2000,1,9,3,0,0,0.738,9.1,76
2000,1,9,6,0,0,0.668,8.5,72
2000,1,9,9,0,0,0.682,9.1,102
2000,1,9,12,0,0,0.799,9.1,74
2000,1,9,15,0,0,0.72,9.1,75
2000,1,9,18,0,0,0.704,9.1,85
2000,1,9,21,0,0,0.711,9.8,90
2000,1,10,0,0,0,0.756,9.8,81
2000,1,10,3,0,0,0.687,9.1,77
2000,1,10,6,0,0,0.652,9.1,81
2000,1,10,9,0,0,0.663,9.8,72
2000,1,10,12,0,0,0.712,9.1,92
2000,1,10,15,0,0,0.622,9.8,82
2000,1,10,18,0,0,0.52,9.1,70
2000,1,10,21,0,0,0.621,9.8,91
