2010,1,1,2,56,0,0.85,12.1,68
2010,1,1,5,56,0,0.74,13.4,72
2010,1,1,8,56,0,0.64,11.1,49
2010,1,1,11,56,0,0.59,11.1,63
2010,1,1,14,56,0,0.45,13.4,67
2010,1,1,17,56,0,1.28,5.7,12
2010,1,1,20,56,0,0.98,4.5,6
2010,1,1,23,56,0,1.2,9.4,29
2010,1,2,2,56,0,1.46,6.9,46
2010,1,2,5,56,0,1.48,8.2,29
2010,1,2,8,56,0,1.26,4.6,356
2010,1,2,11,56,0,1.31,9.4,30
2010,1,2,14,56,0,1.55,9.4,45
2010,1,2,17,56,0,1.3,8.8,31
2010,1,2,20,56,0,1.19,9.4,30
2010,1,2,23,56,0,1.17,10.2,25
2010,1,3,2,56,0,1.26,9.4,40
2010,1,3,5,56,0,1.14,8.8,34
2010,1,3,8,56,0,1.11,8.8,40
2010,1,3,11,56,0,1.06,9.4,66
2010,1,3,14,56,0,1.07,9.4,39
2010,1,3,17,56,0,1.1,10.2,53
2010,1,3,20,56,0,1.11,10.2,49
2010,1,3,23,56,0,1.18,10.2,57
2010,1,4,2,56,0,1.16,11.1,49
2010,1,4,5,56,0,1.18,8.2,30
2010,1,4,8,56,0,1.16,11.1,59
2010,1,4,11,56,0,0.92,12.1,49
2010,1,4,14,56,0,0.88,11.1,55
2010,1,4,17,56,0,0.86,12.1,55
2010,1,4,20,56,0,0.81,11.1,47
2010,1,4,23,56,0,0.76,6.9,39
2010,1,5,2,56,0,0.83,16.9,245
2010,1,5,5,56,0,0.79,16.9,57
2010,1,5,8,56,0,0.92,16.9,62
2010,1,5,11,56,0,0.91,16.9,52
2010,1,5,14,56,0,0.9,16.9,72
2010,1,5,17,56,0,0.88,6.9,9
2010,1,5,20,56,0,0.81,6.9,27
2010,1,5,23,56,0,0.88,6.5,27
2010,1,6,2,56,0,0.86,5.7,35
2010,1,6,5,56,0,1.04,5.4,31
2010,1,6,8,56,0,1.06,4.8,20
2010,1,6,11,56,0,0.94,7.7,39
2010,1,6,14,56,0,0.89,4.5,14
2010,1,6,17,56,0,0.81,8.8,27
2010,1,6,20,56,0,0.85,8.2,37
2010,1,6,23,56,0,0.76,7.7,38
2010,1,7,2,56,0,0.77,7.3,42
2010,1,7,5,56,0,0.81,5,356
2010,1,7,8,56,0,0.84,7.3,51
2010,1,7,11,56,0,0.7,6.9,32
2010,1,7,14,56,0,0.65,6.5,29
2010,1,7,17,56,0,0.57,7.3,64
2010,1,7,20,56,0,0.51,7.3,35
2010,1,7,23,56,0,0.46,6.9,55
2010,1,8,2,56,0,0.45,6.9,51
2010,1,8,5,56,0,0.46,6.2,41
2010,1,8,8,56,0,0.41,8.8,68
2010,1,8,11,56,0,0.38,9.4,71
2010,1,8,14,56,0,0.36,9.4,65
2010,1,8,17,56,0,0.52,14.9,71
2010,1,8,20,56,0,0.72,3.8,14
2010,1,8,23,56,0,0.95,4.8,37
2010,1,9,2,56,0,0.88,5.4,18
2010,1,9,5,56,0,0.95,4.6,29
2010,1,9,8,56,0,1.1,6.5,29
2010,1,9,11,56,0,1.02,4.8,20
2010,1,9,14,56,0,1,7.7,41
2010,1,9,17,56,0,0.89,5.2,32
2010,1,9,20,56,0,1.05,6.2,39
2010,1,9,23,56,0,1.12,5.2,31
2010,1,10,2,56,0,1.26,5.9,23
2010,1,10,5,56,0,1.21,5.4,27
2010,1,10,8,56,0,1.21,6.5,32
2010,1,10,11,56,0,1.33,6.2,40
2010,1,10,14,56,0,1.31,6.2,35
2010,1,10,17,56,0,1.12,4.6,13
2010,1,10,20,56,0,1.43,8.2,12
2010,1,10,23,56,0,1.44,8.2,56
2010,1,11,2,56,0,1.55,8.2,33
2010,1,11,5,56,0,1.53,8.8,43
2010,1,11,8,56,0,1.34,8.8,36
2010,1,11,11,56,0,1.48,8.8,31
2010,1,11,14,56,0,1.3,8.8,58
2010,1,11,17,56,0,1.29,7.3,53
2010,1,11,20,56,0,0.97,9.4,59
2010,1,11,23,56,0,1.12,9.4,33
2010,1,12,2,56,0,1,10.2,47
