2005,1,6,15,0,0,0.954,10.1,49.209
2005,1,6,18,0,0,0.856,9.9,47.709
2005,1,6,21,0,0,0.847,9.8,47.509
2005,1,7,0,0,0,0.78,9.9,46.009
2005,1,7,3,0,0,0.834,10,46.809
2005,1,7,6,0,0,0.8,10.4,45.909
2005,1,7,9,0,0,0.754,9.8,46.209
2005,1,7,12,0,0,0.745,9.7,47.109
2005,1,7,15,0,0,0.769,9.7,46.909
2005,1,7,18,0,0,0.74,10.4,46.009
2005,1,7,21,0,0,0.611,10.4,46.909
2005,1,8,0,0,0,0.616,10.1,47.009
2005,1,8,3,0,0,0.672,10.2,48.409
2005,1,8,6,0,0,0.746,10.4,46.309
2005,1,8,9,0,0,0.757,10.4,46.509
2005,1,8,12,0,0,0.664,10.1,48.209
2005,1,8,15,0,0,0.586,9.7,47.409
2005,1,8,18,0,0,0.676,9.4,46.009
2005,1,8,21,0,0,0.714,9.7,46.509
2005,1,9,0,0,0,0.575,9.6,49.009
2005,1,9,3,0,0,0.567,8.8,47.709
2005,1,9,6,0,0,0.645,12.5,50.609
2005,1,9,9,0,0,0.618,9.1,49.809
2005,1,9,12,0,0,0.541,8.6,46.709
2005,1,9,15,0,0,0.59,9.3,46.709
2005,1,9,18,0,0,0.608,9.1,45.409
2005,1,9,21,0,0,0.585,13.5,48.509
2005,1,10,0,0,0,0.507,8.9,47.409
2005,1,10,3,0,0,0.548,9.7,46.309
2005,1,10,6,0,0,0.614,9.4,47.709
2005,1,10,9,0,0,0.569,8.5,41.209
2005,1,10,12,0,0,0.565,9.2,47.609
2005,1,10,15,0,0,0.576,9.1,46.409
2005,1,10,18,0,0,0.528,9,47.509
2005,1,10,21,0,0,0.507,9.1,47.508
2005,1,11,0,0,0,0.541,8.9,47.408
2005,1,11,3,0,0,0.5,9,49.308
2005,1,11,6,0,0,0.561,8.9,46.908
2005,1,11,9,0,0,0.579,8.8,47.308
2005,1,11,12,0,0,0.62,9,46.908
2005,1,11,15,0,0,0.709,8.4,47.008
2005,1,11,18,0,0,0.794,8.7,47.608
2005,1,11,21,0,0,0.609,4,50.008
2005,1,12,0,0,0,0.64,4,47.508
2005,1,12,3,0,0,0.789,4.6,47.508
2005,1,12,6,0,0,0.948,4.9,45.708
2005,1,12,9,0,0,0.953,4.9,47.408
2005,1,12,12,0,0,0.923,8.5,49.908
2005,1,12,15,0,0,0.782,9,47.408
2005,1,12,18,0,0,1,4.3,47.608
2005,1,12,21,0,0,1.081,4.6,47.508
2005,1,13,0,0,0,1.006,4.9,48.108
2005,1,13,3,0,0,1.084,5.3,48.508
2005,1,13,6,0,0,1.281,5.7,42.208
2005,1,13,9,0,0,1.318,6.1,43.008
2005,1,13,12,0,0,1.301,5.9,43.408
2005,1,13,15,0,0,1.106,6.1,45.508
2005,1,13,18,0,0,1.412,6.3,46.208
2005,1,13,21,0,0,1.384,6.5,42.308
2005,1,14,0,0,0,1.276,5.9,45.408
2005,1,14,3,0,0,1.124,6.4,43.508
2005,1,14,6,0,0,1.325,6.4,43.308
2005,1,14,9,0,0,1.247,6.5,43.008
2005,1,14,12,0,0,1.07,7.1,46.208
2005,1,14,15,0,0,1.043,8.5,45.208
2005,1,14,18,0,0,0.904,8.2,46.008
2005,1,14,21,0,0,1.261,4.6,45.308
2005,1,15,0,0,0,1.433,5.3,43.908
2005,1,15,3,0,0,1.235,4.9,45.008
2005,1,15,6,0,0,1.251,4.9,44.208
2005,1,15,9,0,0,1.337,4.3,44.608
2005,1,15,12,0,0,1.506,4.9,46.108
2005,1,15,15,0,0,1.721,5.3,53.908
2005,1,15,18,0,0,1.517,9.1,55.508
2005,1,15,21,0,0,1.399,8.4,52.508
2005,1,16,0,0,0,1.283,8.4,56.808
2005,1,16,3,0,0,1.479,9.3,53.008
2005,1,16,6,0,0,1.842,9.9,47.908
2005,1,16,9,0,0,2.009,7.4,48.208
2005,1,16,12,0,0,2.005,8.2,45.408
2005,1,16,15,0,0,2.067,10.2,46.208
2005,1,16,18,0,0,1.909,10.1,48.008
2005,1,16,21,0,0,1.942,5.3,50.408
